sale_id,store_id,customer_id,product_id,sale_date,sale_amount
SALE3045,48,2778,PROD032,2027-05-03,756
SALE3046,49,2218,PROD003,2027-05-04,1063
SALE3047,58,1113,PROD035,2027-05-05,311
SALE3048,13,1917,PROD031,2027-05-06,100
SALE3049,24,2446,PROD003,2027-05-07,1145
SALE3050,58,1709,PROD013,2027-05-08,1054
SALE3051,41,2738,PROD034,2027-05-09,23
SALE3052,53,2123,PROD039,2027-05-10,739
SALE3053,4,2704,PROD001,2027-05-11,701
SALE3054,6,2478,PROD019,2027-05-12,456
SALE3055,40,1882,PROD007,2027-05-13,261
SALE3056,6,1932,PROD020,2027-05-14,244
SALE3057,32,2677,PROD028,2027-05-15,680
SALE3058,59,2292,PROD028,2027-05-16,565
SALE3059,13,1837,PROD025,2027-05-17,184
SALE3060,9,1232,PROD005,2027-05-18,1186
SALE3061,32,2401,PROD007,2027-05-19,848
SALE3062,48,1283,PROD012,2027-05-20,561
SALE3063,30,1864,PROD019,2027-05-21,458
SALE3064,39,2065,PROD011,2027-05-22,1326
SALE3065,8,1538,PROD030,2027-05-23,1030
SALE3066,40,1734,PROD026,2027-05-24,739
SALE3067,38,1692,PROD039,2027-05-25,1319
SALE3068,27,2730,PROD018,2027-05-26,1416
SALE3069,8,2329,PROD013,2027-05-27,799
SALE3070,13,2516,PROD027,2027-05-28,1186
SALE3071,12,1253,PROD024,2027-05-29,79
SALE3072,37,2344,PROD030,2027-05-30,1499
SALE3073,44,1599,PROD005,2027-05-31,275
SALE3074,3,1096,PROD008,2027-06-01,523
SALE3075,50,2054,PROD007,2027-06-02,77
SALE3076,49,1714,PROD037,2027-06-03,1185
SALE3077,2,2791,PROD002,2027-06-04,1432
SALE3078,6,1662,PROD009,2027-06-05,555
SALE3079,29,2493,PROD032,2027-06-06,571
SALE3080,16,2544,PROD018,2027-06-07,174
SALE3081,54,1551,PROD030,2027-06-08,1159
SALE3082,25,2709,PROD022,2027-06-09,378
SALE3083,27,1798,PROD040,2027-06-10,783
SALE3084,29,2213,PROD021,2027-06-11,1263
SALE3085,25,2395,PROD026,2027-06-12,763
SALE3086,42,1181,PROD010,2027-06-13,1499
SALE3087,7,1411,PROD027,2027-06-14,1471
SALE3088,48,2534,PROD012,2027-06-15,1335
SALE3089,59,1273,PROD013,2027-06-16,114
SALE3090,41,1350,PROD016,2027-06-17,1082
SALE3091,51,2804,PROD029,2027-06-18,1091
SALE3092,50,2018,PROD018,2027-06-19,30
SALE3093,27,1316,PROD002,2027-06-20,509
SALE3094,46,1244,PROD034,2027-06-21,1261
SALE3095,1,2760,PROD007,2027-06-22,927
SALE3096,53,2977,PROD009,2027-06-23,121
SALE3097,58,2609,PROD001,2027-06-24,518
SALE3098,43,2614,PROD020,2027-06-25,233
SALE3099,17,2175,PROD019,2027-06-26,882
SALE3100,39,2630,PROD020,2027-06-27,1132
SALE3101,58,2909,PROD017,2027-06-28,1088
SALE3102,38,2889,PROD020,2027-06-29,1021
SALE3103,22,2436,PROD034,2027-06-30,338
SALE3104,51,1071,PROD004,2027-07-01,675
SALE3105,38,2926,PROD030,2027-07-02,1107
SALE3106,34,2499,PROD023,2027-07-03,73
SALE3107,3,1428,PROD001,2027-07-04,105
SALE3108,34,2026,PROD019,2027-07-05,751
SALE3109,45,1768,PROD010,2027-07-06,951
SALE3110,16,1936,PROD035,2027-07-07,558
SALE3111,57,1149,PROD016,2027-07-08,1082
SALE3112,17,1060,PROD014,2027-07-09,1449
SALE3113,27,2203,PROD002,2027-07-10,1118
SALE3114,8,2317,PROD032,2027-07-11,703
SALE3115,56,2815,PROD014,2027-07-12,555
SALE3116,25,1582,PROD011,2027-07-13,574
SALE3117,47,2954,PROD029,2027-07-14,1461
SALE3118,26,1533,PROD022,2027-07-15,528
SALE3119,19,2543,PROD020,2027-07-16,939
SALE3120,55,1578,PROD019,2027-07-17,1383
SALE3121,42,2784,PROD018,2027-07-18,1067
SALE3122,41,1778,PROD025,2027-07-19,11
SALE3123,12,1017,PROD033,2027-07-20,495
SALE3124,44,2751,PROD025,2027-07-21,645
SALE3125,57,2844,PROD027,2027-07-22,1189
SALE3126,45,1996,PROD032,2027-07-23,979
SALE3127,26,1045,PROD005,2027-07-24,608
SALE3128,54,1540,PROD005,2027-07-25,948
SALE3129,40,2339,PROD026,2027-07-26,1020
SALE3130,33,2685,PROD003,2027-07-27,997
SALE3131,11,1964,PROD017,2027-07-28,986
SALE3132,50,2687,PROD036,2027-07-29,1229
SALE3133,9,1331,PROD040,2027-07-30,1144
SALE3134,33,1356,PROD019,2027-07-31,1340
SALE3135,40,1433,PROD032,2027-08-01,623
SALE3136,44,1753,PROD039,2027-08-02,576
SALE3137,52,1986,PROD011,2027-08-03,162
SALE3138,42,1990,PROD007,2027-08-04,420
SALE3139,49,1923,PROD004,2027-08-05,1333
SALE3140,40,2809,PROD021,2027-08-06,448
SALE3141,22,2434,PROD019,2027-08-07,33
SALE3142,19,2007,PROD021,2027-08-08,1029
SALE3143,57,1017,PROD016,2027-08-09,802
SALE3144,8,2536,PROD009,2027-08-10,16
SALE3145,11,1970,PROD032,2027-08-11,776
SALE3146,50,1024,PROD020,2027-08-12,1020
SALE3147,12,2044,PROD037,2027-08-13,611
SALE3148,33,1100,PROD015,2027-08-14,867
SALE3149,8,1589,PROD002,2027-08-15,209
SALE3150,45,2783,PROD017,2027-08-16,1033
SALE3151,34,1936,PROD031,2027-08-17,426
SALE3152,12,2380,PROD012,2027-08-18,940
SALE3153,21,1509,PROD005,2027-08-19,532
SALE3154,6,1361,PROD034,2027-08-20,1482
SALE3155,45,2425,PROD001,2027-08-21,1073
SALE3156,33,1759,PROD003,2027-08-22,581
SALE3157,6,1414,PROD032,2027-08-23,361
SALE3158,53,1424,PROD015,2027-08-24,658
SALE3159,44,2274,PROD010,2027-08-25,848
SALE3160,39,1780,PROD040,2027-08-26,1148
SALE3161,59,1721,PROD021,2027-08-27,414
SALE3162,4,1473,PROD023,2027-08-28,958
SALE3163,58,2031,PROD014,2027-08-29,1362
SALE3164,53,2001,PROD026,2027-08-30,1459
SALE3165,35,1379,PROD032,2027-08-31,653
SALE3166,30,2921,PROD020,2027-09-01,1247
SALE3167,9,2669,PROD029,2027-09-02,1109
SALE3168,27,2314,PROD030,2027-09-03,531
SALE3169,30,1294,PROD028,2027-09-04,1350
SALE3170,31,1647,PROD038,2027-09-05,243
SALE3171,9,2427,PROD009,2027-09-06,462
SALE3172,44,1523,PROD035,2027-09-07,1419
SALE3173,15,1930,PROD003,2027-09-08,1470
SALE3174,53,1303,PROD034,2027-09-09,958
SALE3175,52,2178,PROD032,2027-09-10,109
SALE3176,51,1337,PROD018,2027-09-11,428
SALE3177,49,1264,PROD002,2027-09-12,258
SALE3178,17,2144,PROD033,2027-09-13,805
SALE3179,27,1053,PROD009,2027-09-14,1384
SALE3180,28,2176,PROD016,2027-09-15,1433
SALE3181,3,2801,PROD003,2027-09-16,200
SALE3182,3,2623,PROD029,2027-09-17,982
SALE3183,59,2824,PROD025,2027-09-18,673
SALE3184,8,2310,PROD008,2027-09-19,234
SALE3185,7,2986,PROD016,2027-09-20,1291
SALE3186,31,1357,PROD014,2027-09-21,746
SALE3187,46,2670,PROD010,2027-09-22,1480
SALE3188,41,2421,PROD019,2027-09-23,1169
SALE3189,7,2258,PROD021,2027-09-24,443
SALE3190,28,2876,PROD023,2027-09-25,602
SALE3191,14,2421,PROD023,2027-09-26,1227
SALE3192,12,1320,PROD021,2027-09-27,1034
SALE3193,39,2308,PROD023,2027-09-28,851
SALE3194,49,1933,PROD025,2027-09-29,1009
SALE3195,15,1837,PROD009,2027-09-30,1066
SALE3196,33,2277,PROD009,2027-10-01,350
SALE3197,8,2875,PROD011,2027-10-02,189
SALE3198,24,1966,PROD004,2027-10-03,1417
SALE3199,4,1897,PROD027,2027-10-04,1427
SALE3200,59,1559,PROD036,2027-10-05,209
SALE3201,37,1102,PROD015,2027-10-06,983
SALE3202,53,2196,PROD034,2027-10-07,942
SALE3203,5,2088,PROD033,2027-10-08,1030
SALE3204,35,2309,PROD017,2027-10-09,823
SALE3205,54,2115,PROD017,2027-10-10,345
SALE3206,37,2855,PROD003,2027-10-11,838
SALE3207,43,2674,PROD025,2027-10-12,1025
SALE3208,42,1877,PROD026,2027-10-13,713
SALE3209,15,1391,PROD018,2027-10-14,964
SALE3210,42,1587,PROD018,2027-10-15,732
SALE3211,40,2359,PROD004,2027-10-16,1439
SALE3212,31,1937,PROD007,2027-10-17,1049
SALE3213,41,2933,PROD003,2027-10-18,714
SALE3214,50,1427,PROD038,2027-10-19,302
SALE3215,28,1619,PROD015,2027-10-20,796
SALE3216,7,1320,PROD026,2027-10-21,1340
SALE3217,34,2050,PROD039,2027-10-22,166
SALE3218,56,2079,PROD031,2027-10-23,1456
SALE3219,31,2493,PROD023,2027-10-24,1069
SALE3220,48,2103,PROD036,2027-10-25,613
SALE3221,50,1084,PROD020,2027-10-26,512
SALE3222,18,1630,PROD010,2027-10-27,139
SALE3223,18,1303,PROD015,2027-10-28,1116
SALE3224,28,2107,PROD024,2027-10-29,458
SALE3225,39,1419,PROD008,2027-10-30,352
SALE3226,31,1264,PROD034,2027-10-31,822
SALE3227,11,2578,PROD036,2027-11-01,620
SALE3228,34,1184,PROD029,2027-11-02,1327
SALE3229,41,2216,PROD010,2027-11-03,1243
SALE3230,19,1402,PROD029,2027-11-04,66
SALE3231,32,1720,PROD017,2027-11-05,1193
SALE3232,30,1908,PROD015,2027-11-06,260
SALE3233,50,2644,PROD040,2027-11-07,447
SALE3234,45,1061,PROD029,2027-11-08,735
SALE3235,25,2068,PROD007,2027-11-09,446
SALE3236,45,2713,PROD018,2027-11-10,507
SALE3237,39,1406,PROD015,2027-11-11,495
SALE3238,10,1796,PROD038,2027-11-12,59
SALE3239,47,1340,PROD009,2027-11-13,1428
SALE3240,31,2076,PROD002,2027-11-14,374
SALE3241,12,1442,PROD029,2027-11-15,768
SALE3242,4,1666,PROD004,2027-11-16,1025
SALE3243,34,1982,PROD019,2027-11-17,341
SALE3244,54,2108,PROD038,2027-11-18,615
SALE3245,44,1446,PROD040,2027-11-19,1288
SALE3246,58,1196,PROD035,2027-11-20,643
SALE3247,31,2493,PROD034,2027-11-21,62
SALE3248,3,2349,PROD014,2027-11-22,257
SALE3249,34,1325,PROD022,2027-11-23,276
SALE3250,6,1276,PROD020,2027-11-24,1440
SALE3251,11,1662,PROD037,2027-11-25,338
SALE3252,1,1847,PROD032,2027-11-26,943
SALE3253,37,1001,PROD011,2027-11-27,138
SALE3254,34,2406,PROD020,2027-11-28,1203
SALE3255,24,2599,PROD032,2027-11-29,133
SALE3256,31,1419,PROD025,2027-11-30,148
SALE3257,2,1938,PROD032,2027-12-01,1424
SALE3258,1,1570,PROD010,2027-12-02,350
SALE3259,5,1118,PROD034,2027-12-03,100
SALE3260,42,2658,PROD031,2027-12-04,541
SALE3261,6,1104,PROD015,2027-12-05,513
SALE3262,46,2949,PROD026,2027-12-06,557
SALE3263,32,1068,PROD012,2027-12-07,1193
SALE3264,19,2209,PROD015,2027-12-08,845
SALE3265,41,2549,PROD021,2027-12-09,63
SALE3266,39,1215,PROD026,2027-12-10,1468
SALE3267,50,2509,PROD013,2027-12-11,635
SALE3268,21,1334,PROD010,2027-12-12,468
SALE3269,38,2750,PROD004,2027-12-13,1381
SALE3270,28,2288,PROD008,2027-12-14,25
SALE3271,7,1183,PROD020,2027-12-15,1413
SALE3272,9,1713,PROD032,2027-12-16,1251
SALE3273,40,2596,PROD007,2027-12-17,1135
SALE3274,1,2570,PROD023,2027-12-18,1002
SALE3275,59,2806,PROD039,2027-12-19,1065
SALE3276,42,2814,PROD040,2027-12-20,432
SALE3277,10,1998,PROD031,2027-12-21,985
SALE3278,8,2591,PROD021,2027-12-22,980
SALE3279,58,1041,PROD023,2027-12-23,118
SALE3280,14,2793,PROD003,2027-12-24,1470
SALE3281,38,1815,PROD003,2027-12-25,624
SALE3282,52,1735,PROD013,2027-12-26,497
SALE3283,37,2287,PROD035,2027-12-27,460
SALE3284,27,2174,PROD018,2027-12-28,715
SALE3285,43,2157,PROD013,2027-12-29,1487
SALE3286,38,1154,PROD035,2027-12-30,425
SALE3287,5,1033,PROD002,2027-12-31,526
SALE3288,49,1304,PROD039,2028-01-01,532
SALE3289,37,1403,PROD018,2028-01-02,1030
SALE3290,38,1872,PROD021,2028-01-03,301
SALE3291,16,1563,PROD027,2028-01-04,761
SALE3292,20,2792,PROD022,2028-01-05,830
SALE3293,6,1771,PROD031,2028-01-06,705
SALE3294,25,1371,PROD016,2028-01-07,1270
SALE3295,14,2038,PROD021,2028-01-08,891
SALE3296,16,1470,PROD032,2028-01-09,921
SALE3297,36,1133,PROD004,2028-01-10,532
SALE3298,2,1528,PROD014,2028-01-11,95
SALE3299,7,2702,PROD015,2028-01-12,634
SALE3300,6,1183,PROD031,2028-01-13,587
SALE3301,17,1963,PROD033,2028-01-14,1493
SALE3302,6,2071,PROD003,2028-01-15,866
SALE3303,38,1866,PROD031,2028-01-16,538
SALE3304,1,1225,PROD012,2028-01-17,200
SALE3305,7,2672,PROD007,2028-01-18,85
SALE3306,14,2022,PROD012,2028-01-19,48
SALE3307,51,2466,PROD018,2028-01-20,1477
SALE3308,44,1698,PROD015,2028-01-21,365
SALE3309,21,1326,PROD023,2028-01-22,235
SALE3310,50,2246,PROD035,2028-01-23,1265
SALE3311,25,3000,PROD014,2028-01-24,576
SALE3312,54,2489,PROD030,2028-01-25,836
SALE3313,28,2595,PROD001,2028-01-26,835
SALE3314,37,2523,PROD008,2028-01-27,546
SALE3315,45,2932,PROD005,2028-01-28,78
SALE3316,47,1170,PROD032,2028-01-29,746
SALE3317,23,2727,PROD021,2028-01-30,114
SALE3318,21,2744,PROD037,2028-01-31,60
SALE3319,16,1289,PROD010,2028-02-01,499
SALE3320,53,2971,PROD008,2028-02-02,13
SALE3321,6,1629,PROD028,2028-02-03,1236
SALE3322,44,2093,PROD004,2028-02-04,1005
SALE3323,2,2316,PROD008,2028-02-05,979
SALE3324,58,1352,PROD037,2028-02-06,844
SALE3325,43,1774,PROD023,2028-02-07,661
SALE3326,50,2711,PROD035,2028-02-08,1364
SALE3327,36,1480,PROD019,2028-02-09,1433
SALE3328,8,1076,PROD003,2028-02-10,300
SALE3329,31,2039,PROD035,2028-02-11,108
SALE3330,9,1407,PROD037,2028-02-12,1140
SALE3331,55,2876,PROD014,2028-02-13,1130
SALE3332,55,1935,PROD035,2028-02-14,116
SALE3333,2,1280,PROD026,2028-02-15,812
SALE3334,49,1992,PROD013,2028-02-16,168
SALE3335,59,1417,PROD002,2028-02-17,757
SALE3336,59,1630,PROD028,2028-02-18,646
SALE3337,10,1203,PROD014,2028-02-19,453
SALE3338,9,2314,PROD035,2028-02-20,1128
SALE3339,45,2074,PROD012,2028-02-21,617
SALE3340,34,1701,PROD022,2028-02-22,1451
SALE3341,8,1725,PROD030,2028-02-23,169
SALE3342,51,1827,PROD007,2028-02-24,982
SALE3343,36,2707,PROD033,2028-02-25,749
SALE3344,57,1753,PROD004,2028-02-26,284
SALE3345,51,2986,PROD035,2028-02-27,735
SALE3346,56,2609,PROD019,2028-02-28,869
SALE3347,46,1317,PROD037,2028-02-29,1146
SALE3348,59,1792,PROD009,2028-03-01,1025
SALE3349,54,1033,PROD009,2028-03-02,1118
SALE3350,8,1708,PROD006,2028-03-03,1489
SALE3351,7,2910,PROD034,2028-03-04,106
SALE3352,34,1498,PROD033,2028-03-05,326
SALE3353,42,1891,PROD027,2028-03-06,230
SALE3354,31,2043,PROD039,2028-03-07,144
SALE3355,9,2059,PROD028,2028-03-08,1458
SALE3356,10,1047,PROD027,2028-03-09,798
SALE3357,36,1108,PROD036,2028-03-10,175
SALE3358,34,1827,PROD033,2028-03-11,713
SALE3359,21,1878,PROD032,2028-03-12,22
SALE3360,58,1996,PROD031,2028-03-13,419
SALE3361,23,1927,PROD010,2028-03-14,1026
SALE3362,9,1951,PROD040,2028-03-15,586
SALE3363,59,2988,PROD007,2028-03-16,803
SALE3364,46,1501,PROD014,2028-03-17,1488
SALE3365,51,2686,PROD003,2028-03-18,1286
SALE3366,53,2269,PROD006,2028-03-19,1275
SALE3367,28,2897,PROD033,2028-03-20,1042
SALE3368,53,1843,PROD001,2028-03-21,396
SALE3369,35,1302,PROD023,2028-03-22,1347
SALE3370,2,2057,PROD037,2028-03-23,189
SALE3371,13,1964,PROD021,2028-03-24,1496
SALE3372,13,2917,PROD001,2028-03-25,1390
SALE3373,35,1493,PROD040,2028-03-26,387
SALE3374,2,2825,PROD010,2028-03-27,980
SALE3375,57,1844,PROD034,2028-03-28,803
SALE3376,49,2868,PROD038,2028-03-29,383
SALE3377,46,1712,PROD014,2028-03-30,1304
SALE3378,41,1575,PROD006,2028-03-31,1344
SALE3379,40,1791,PROD020,2028-04-01,354
SALE3380,11,2836,PROD012,2028-04-02,1407
SALE3381,9,1296,PROD015,2028-04-03,1003
SALE3382,23,2966,PROD037,2028-04-04,1398
SALE3383,4,1532,PROD006,2028-04-05,913
SALE3384,49,2528,PROD003,2028-04-06,1327
SALE3385,48,2577,PROD010,2028-04-07,168
SALE3386,16,2844,PROD027,2028-04-08,41
SALE3387,30,1820,PROD023,2028-04-09,1046
SALE3388,2,2613,PROD013,2028-04-10,246
SALE3389,52,2014,PROD023,2028-04-11,317
SALE3390,52,2518,PROD003,2028-04-12,369
SALE3391,29,1148,PROD006,2028-04-13,1450
SALE3392,23,2660,PROD006,2028-04-14,1400
SALE3393,55,2919,PROD019,2028-04-15,662
SALE3394,31,1820,PROD034,2028-04-16,1382
SALE3395,2,2079,PROD035,2028-04-17,1373
SALE3396,41,1578,PROD035,2028-04-18,1078
SALE3397,3,2598,PROD013,2028-04-19,507
SALE3398,42,2567,PROD025,2028-04-20,907
SALE3399,51,1332,PROD021,2028-04-21,1039
SALE3400,37,2026,PROD029,2028-04-22,996
SALE3401,36,1851,PROD013,2028-04-23,773
SALE3402,1,1021,PROD010,2028-04-24,1299
SALE3403,29,2060,PROD003,2028-04-25,1023
SALE3404,56,1725,PROD020,2028-04-26,851
SALE3405,32,2962,PROD004,2028-04-27,531
SALE3406,19,2747,PROD027,2028-04-28,429
SALE3407,16,1316,PROD016,2028-04-29,867
SALE3408,22,1466,PROD020,2028-04-30,1487
SALE3409,31,2946,PROD023,2028-05-01,1384
SALE3410,46,2030,PROD023,2028-05-02,101
SALE3411,10,1078,PROD002,2028-05-03,1010
SALE3412,30,1208,PROD037,2028-05-04,451
SALE3413,21,1176,PROD035,2028-05-05,27
SALE3414,30,1327,PROD018,2028-05-06,1045
SALE3415,59,1194,PROD008,2028-05-07,1493
SALE3416,12,2793,PROD020,2028-05-08,1165
SALE3417,35,2247,PROD039,2028-05-09,1123
SALE3418,11,1921,PROD037,2028-05-10,1324
SALE3419,16,2637,PROD025,2028-05-11,909
SALE3420,31,1521,PROD038,2028-05-12,614
SALE3421,38,1086,PROD012,2028-05-13,1115
SALE3422,2,1418,PROD016,2028-05-14,331
SALE3423,16,1030,PROD016,2028-05-15,306
SALE3424,40,1464,PROD018,2028-05-16,839
SALE3425,38,1584,PROD003,2028-05-17,1396
SALE3426,19,1556,PROD026,2028-05-18,987
SALE3427,23,2189,PROD024,2028-05-19,1340
SALE3428,28,2705,PROD027,2028-05-20,561
SALE3429,25,2730,PROD016,2028-05-21,308
SALE3430,3,2026,PROD031,2028-05-22,35
SALE3431,56,2037,PROD011,2028-05-23,1360
SALE3432,38,1056,PROD039,2028-05-24,37
SALE3433,12,2164,PROD020,2028-05-25,89
SALE3434,37,1139,PROD008,2028-05-26,792
SALE3435,58,2704,PROD017,2028-05-27,359
SALE3436,35,1523,PROD030,2028-05-28,1237
SALE3437,54,2129,PROD011,2028-05-29,428
SALE3438,11,1962,PROD010,2028-05-30,44
SALE3439,13,2816,PROD005,2028-05-31,1489
SALE3440,11,2215,PROD027,2028-06-01,972
SALE3441,9,1342,PROD007,2028-06-02,179
SALE3442,34,1034,PROD007,2028-06-03,669
SALE3443,38,1464,PROD029,2028-06-04,700
SALE3444,34,1794,PROD008,2028-06-05,1475
SALE3445,9,1988,PROD002,2028-06-06,833
SALE3446,9,2096,PROD032,2028-06-07,780
SALE3447,34,1697,PROD011,2028-06-08,643
SALE3448,39,2414,PROD001,2028-06-09,1311
SALE3449,46,2749,PROD029,2028-06-10,559
SALE3450,2,1025,PROD023,2028-06-11,306
SALE3451,24,2676,PROD018,2028-06-12,1364
SALE3452,48,2980,PROD010,2028-06-13,1046
SALE3453,11,2058,PROD004,2028-06-14,74
SALE3454,10,2482,PROD030,2028-06-15,220
SALE3455,50,2753,PROD001,2028-06-16,1099
SALE3456,15,1551,PROD013,2028-06-17,754
SALE3457,8,2355,PROD038,2028-06-18,1392
SALE3458,44,2593,PROD025,2028-06-19,130
SALE3459,42,2406,PROD010,2028-06-20,588
SALE3460,6,1424,PROD002,2028-06-21,109
SALE3461,37,1090,PROD037,2028-06-22,642
SALE3462,8,2055,PROD001,2028-06-23,860
SALE3463,47,1704,PROD001,2028-06-24,935
SALE3464,42,1199,PROD024,2028-06-25,229
SALE3465,4,2897,PROD036,2028-06-26,742
SALE3466,52,1363,PROD017,2028-06-27,842
SALE3467,40,2247,PROD015,2028-06-28,651
SALE3468,47,2963,PROD003,2028-06-29,597
SALE3469,36,1754,PROD014,2028-06-30,892
SALE3470,54,1052,PROD038,2028-07-01,1328
SALE3471,21,1433,PROD028,2028-07-02,269
SALE3472,25,1023,PROD029,2028-07-03,362
SALE3473,19,1055,PROD006,2028-07-04,1293
SALE3474,21,2480,PROD025,2028-07-05,712
SALE3475,56,2569,PROD007,2028-07-06,368
SALE3476,19,1207,PROD034,2028-07-07,640
SALE3477,4,2437,PROD012,2028-07-08,825
SALE3478,32,2353,PROD017,2028-07-09,1306
SALE3479,32,1553,PROD029,2028-07-10,1010
SALE3480,43,1947,PROD032,2028-07-11,1298
SALE3481,23,2691,PROD012,2028-07-12,1296
SALE3482,11,1520,PROD012,2028-07-13,1248
SALE3483,47,1940,PROD014,2028-07-14,119
SALE3484,35,1996,PROD002,2028-07-15,1210
SALE3485,55,1914,PROD040,2028-07-16,25
SALE3486,24,1264,PROD030,2028-07-17,695
SALE3487,55,1502,PROD007,2028-07-18,829
SALE3488,15,1758,PROD007,2028-07-19,1044
SALE3489,34,2172,PROD012,2028-07-20,288
SALE3490,27,1100,PROD011,2028-07-21,54
SALE3491,37,1096,PROD005,2028-07-22,1274
SALE3492,22,2141,PROD039,2028-07-23,148
SALE3493,34,1992,PROD040,2028-07-24,583
SALE3494,58,2590,PROD034,2028-07-25,845
SALE3495,3,1700,PROD040,2028-07-26,194
SALE3496,42,2231,PROD030,2028-07-27,593
SALE3497,11,2242,PROD006,2028-07-28,1441
SALE3498,45,1255,PROD007,2028-07-29,1077
SALE3499,19,2577,PROD037,2028-07-30,1335
SALE3500,27,1220,PROD012,2028-07-31,846
SALE3501,21,1166,PROD005,2028-08-01,1102
SALE3502,24,2024,PROD002,2028-08-02,367
SALE3503,5,1617,PROD033,2028-08-03,964
SALE3504,14,1173,PROD031,2028-08-04,1352
SALE3505,39,2220,PROD039,2028-08-05,1215
SALE3506,37,2910,PROD028,2028-08-06,1050
SALE3507,56,1548,PROD017,2028-08-07,1081
SALE3508,43,1569,PROD001,2028-08-08,215
SALE3509,46,2710,PROD036,2028-08-09,1290
SALE3510,38,2742,PROD017,2028-08-10,663
SALE3511,8,2295,PROD019,2028-08-11,1051
SALE3512,37,2904,PROD019,2028-08-12,960
SALE3513,38,1830,PROD033,2028-08-13,251
SALE3514,27,1264,PROD008,2028-08-14,454
SALE3515,23,2042,PROD028,2028-08-15,487
SALE3516,20,1361,PROD017,2028-08-16,1266
SALE3517,59,2257,PROD015,2028-08-17,844
SALE3518,36,2131,PROD022,2028-08-18,1107
SALE3519,37,1536,PROD018,2028-08-19,1182
SALE3520,34,2694,PROD011,2028-08-20,109
SALE3521,5,2375,PROD032,2028-08-21,686
SALE3522,38,1885,PROD020,2028-08-22,1233
SALE3523,25,1731,PROD036,2028-08-23,1182
SALE3524,3,2390,PROD010,2028-08-24,383
SALE3525,54,2625,PROD008,2028-08-25,676
SALE3526,50,1139,PROD037,2028-08-26,791
SALE3527,29,1624,PROD012,2028-08-27,1108
SALE3528,10,2085,PROD018,2028-08-28,703
SALE3529,58,1505,PROD019,2028-08-29,167
SALE3530,13,2345,PROD013,2028-08-30,853
SALE3531,45,1821,PROD021,2028-08-31,1245
SALE3532,3,2981,PROD028,2028-09-01,1005
SALE3533,46,2133,PROD009,2028-09-02,1146
SALE3534,48,2666,PROD023,2028-09-03,494
SALE3535,17,2478,PROD010,2028-09-04,1319
SALE3536,17,2566,PROD026,2028-09-05,1409
SALE3537,3,1756,PROD026,2028-09-06,1384
SALE3538,15,2675,PROD013,2028-09-07,654
SALE3539,9,1062,PROD038,2028-09-08,429
SALE3540,59,1846,PROD023,2028-09-09,450
SALE3541,5,2059,PROD001,2028-09-10,581
SALE3542,55,1796,PROD001,2028-09-11,648
SALE3543,24,1448,PROD025,2028-09-12,232
SALE3544,19,2796,PROD034,2028-09-13,946
SALE3545,2,2461,PROD034,2028-09-14,59
SALE3546,40,2333,PROD027,2028-09-15,314
SALE3547,3,1984,PROD026,2028-09-16,153
SALE3548,27,1745,PROD009,2028-09-17,213
SALE3549,29,2879,PROD038,2028-09-18,1307
SALE3550,22,1460,PROD032,2028-09-19,66
SALE3551,58,1275,PROD038,2028-09-20,1318
SALE3552,14,1576,PROD006,2028-09-21,847
SALE3553,7,2099,PROD018,2028-09-22,511
SALE3554,7,1344,PROD039,2028-09-23,1104
SALE3555,49,2117,PROD027,2028-09-24,514
SALE3556,45,1447,PROD016,2028-09-25,836
SALE3557,3,2832,PROD032,2028-09-26,1415
SALE3558,16,2498,PROD002,2028-09-27,623
SALE3559,17,2989,PROD036,2028-09-28,332
SALE3560,25,1099,PROD009,2028-09-29,1107
SALE3561,56,2927,PROD032,2028-09-30,684
SALE3562,26,1005,PROD016,2028-10-01,1377
SALE3563,30,1771,PROD037,2028-10-02,554
SALE3564,3,1358,PROD018,2028-10-03,213
SALE3565,29,1705,PROD027,2028-10-04,452
SALE3566,44,2877,PROD013,2028-10-05,908
SALE3567,44,1884,PROD015,2028-10-06,617
SALE3568,28,1828,PROD029,2028-10-07,1053
SALE3569,7,1701,PROD021,2028-10-08,1358
SALE3570,57,1213,PROD010,2028-10-09,292
SALE3571,5,2239,PROD028,2028-10-10,667
SALE3572,41,1030,PROD016,2028-10-11,705
SALE3573,50,2760,PROD028,2028-10-12,496
SALE3574,26,1968,PROD022,2028-10-13,128
SALE3575,55,2525,PROD038,2028-10-14,282
SALE3576,47,1890,PROD011,2028-10-15,60
SALE3577,40,2075,PROD039,2028-10-16,831
SALE3578,51,1232,PROD037,2028-10-17,1159
SALE3579,54,2368,PROD010,2028-10-18,946
SALE3580,27,1877,PROD008,2028-10-19,1271
SALE3581,32,2891,PROD009,2028-10-20,35
SALE3582,33,1750,PROD026,2028-10-21,1018
SALE3583,5,2835,PROD016,2028-10-22,941
SALE3584,1,1812,PROD030,2028-10-23,926
SALE3585,42,1809,PROD037,2028-10-24,29
SALE3586,44,2398,PROD016,2028-10-25,338
SALE3587,41,1920,PROD026,2028-10-26,214
SALE3588,28,1259,PROD028,2028-10-27,1139
